,Age,Overall,Potential,Wage,Special,Acceleration,Aggression,Agility,Balance,Ball control,Composure,Crossing,Curve,Dribbling,Finishing,Free kick accuracy,GK diving,GK handling,GK kicking,GK positioning,GK reflexes,Heading accuracy,Interceptions,Jumping,Long passing,Long shots,Marking,Penalties,Positioning,Reactions,Short passing,Shot power,Sliding tackle,Sprint speed,Stamina,Standing tackle,Strength,Vision,Volleys,CAM,CB,CDM,CF,CM,LAM,LB,LCB,LCM,LDM,LF,LM,LS,LW,LWB,RAM,RB,RCB,RCM,RDM,RF,RM,RS,RW,RWB,ST,PrefPos_9.0,PrefPos_6.0,PrefPos_10.0,PrefPos_3.0,PrefPos_0.0,PrefPos_4.0,PrefPos_2.0,PrefPos_8.0,PrefPos_7.0,PrefPos_5.0,PrefPos_1.0,PrefPos
6288,19,60,75,4000,1689,69,59,75,73,65,50,55,55,63,53,56,10,9,15,9,10,59,43,65,63,55,50,54,40,46,65,64,57,71,68,58,58,60,37,60,56,57,58,59,60,57,56,59,57,58,60,56,59,58,60,57,56,59,57,58,60,56,59,58,56,0,0,0,0,0,0,1,0,0,0,0,CM 
6289,19,60,75,1000,1425,78,36,76,72,61,45,40,38,60,65,33,8,15,14,11,7,53,18,68,31,55,15,59,54,46,48,63,17,68,59,18,57,35,47,54,33,35,57,45,54,38,33,45,35,57,54,59,57,40,54,38,33,45,35,57,54,59,57,40,59,0,0,1,0,0,0,0,0,0,0,0,ST 
6290,21,60,70,1000,1357,53,52,53,52,44,53,32,31,35,23,29,15,11,9,7,14,58,52,81,34,32,57,41,29,51,49,41,67,57,49,66,68,29,36,39,59,51,39,42,39,54,59,42,51,39,40,41,39,51,39,54,59,42,51,39,40,41,39,51,41,0,0,0,0,1,0,0,0,0,0,0,CB 
6291,20,59,71,7000,1525,70,58,65,77,62,49,60,53,64,57,59,7,15,9,7,8,47,20,49,52,46,25,58,54,46,58,62,34,68,54,34,39,52,56,57,38,43,58,52,57,45,38,52,43,58,59,56,59,47,57,45,38,52,43,58,59,56,59,47,56,0,1,0,0,0,0,0,0,0,0,0,LW 
6292,17,60,82,1000,1074,50,34,64,51,15,59,14,12,14,8,12,57,59,53,56,59,13,24,72,17,5,8,19,4,67,17,22,14,44,42,11,71,57,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6293,21,60,68,2000,1036,45,22,38,44,18,42,14,18,13,13,17,57,60,58,60,58,13,23,52,22,14,16,19,11,57,27,20,13,43,33,15,67,42,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6294,22,61,70,8000,1561,72,51,56,45,59,50,49,48,58,59,46,9,16,16,12,11,58,26,64,46,61,41,62,57,48,57,61,26,67,68,32,83,41,56,55,46,46,57,51,55,46,46,51,46,57,57,60,57,48,55,46,46,51,46,57,57,60,57,48,60,0,0,1,0,0,0,0,0,0,0,0,ST 
6295,22,54,61,1000,1313,71,38,58,49,44,44,33,40,48,53,34,14,8,6,10,14,53,14,57,32,50,12,58,49,50,50,57,15,61,58,14,73,47,43,49,32,34,51,43,49,34,32,43,34,51,49,53,50,36,49,34,32,43,34,51,49,53,50,36,53,0,0,1,0,0,0,0,0,0,0,0,ST 
6296,17,58,75,1000,1338,61,56,43,56,43,50,31,32,37,20,31,12,6,15,13,10,55,57,71,38,26,55,41,28,50,45,36,57,64,61,58,73,35,22,39,57,51,39,42,39,53,57,42,51,39,42,40,39,51,39,53,57,42,51,39,42,40,39,51,40,0,0,0,0,1,0,0,0,0,0,0,CB 
6297,19,52,65,1000,1017,42,22,34,50,21,23,17,15,14,20,13,54,49,52,45,56,20,21,59,26,24,14,25,11,55,30,16,17,43,25,15,64,36,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6298,28,62,62,2000,1570,62,61,69,68,69,52,65,40,67,39,36,10,6,12,14,11,62,65,57,38,51,58,30,35,72,63,61,57,60,40,64,60,41,27,56,62,59,56,55,56,61,62,55,59,56,57,55,59,61,56,61,62,55,59,56,57,55,59,61,55,0,0,0,0,0,1,0,0,0,0,0,LB 
6299,23,60,68,3000,963,35,20,32,39,24,34,16,15,14,15,17,59,62,58,60,56,18,16,42,27,19,12,18,7,54,24,21,19,29,29,12,42,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6300,19,58,75,4000,1301,62,47,47,60,40,50,34,25,38,23,32,10,13,7,11,8,52,58,65,38,24,60,40,23,45,45,43,61,49,42,64,70,31,34,37,57,50,37,40,37,52,57,40,50,37,39,39,38,50,37,52,57,40,50,37,39,39,38,50,39,0,0,0,0,1,0,0,0,0,0,0,CB 
6301,21,54,62,1000,1252,61,43,45,55,32,48,24,24,42,19,33,15,7,7,15,8,54,51,72,31,22,43,45,23,45,36,27,58,62,61,65,66,29,32,35,53,46,35,37,35,50,53,37,46,35,38,36,36,47,35,50,53,37,46,35,38,36,36,47,36,0,0,0,0,1,0,0,0,0,0,0,CB 
6302,20,60,69,2000,1489,65,30,65,53,67,54,61,60,67,51,46,8,14,10,14,8,45,24,45,59,44,28,61,57,36,65,61,32,69,50,33,62,49,50,58,39,45,58,54,58,45,39,54,45,58,60,56,60,47,58,45,39,54,45,58,60,56,60,47,56,0,1,0,0,0,0,0,0,0,0,0,LW 
6303,28,58,58,1000,1053,43,22,35,39,18,26,11,11,16,18,19,61,55,61,53,62,14,24,58,19,18,14,25,11,46,25,25,16,48,42,14,70,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6304,21,60,73,3000,1035,40,16,48,65,19,23,11,20,17,17,11,61,60,55,57,61,11,16,58,17,16,14,25,11,55,29,22,13,49,40,12,60,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6305,22,60,64,4000,1582,63,50,58,58,50,52,48,40,55,53,52,11,11,10,10,11,49,65,60,49,49,54,42,50,58,52,50,62,66,62,68,75,41,50,52,60,57,53,52,52,59,60,52,57,53,53,54,53,58,52,59,60,52,57,53,53,54,53,58,54,0,0,0,0,0,0,0,0,1,0,0,RB 
6306,20,57,71,2000,1401,60,56,60,42,36,38,45,35,70,37,36,13,14,12,9,6,51,61,59,30,29,57,45,46,59,31,32,67,56,55,68,49,39,36,44,57,50,46,43,44,56,57,43,50,46,48,45,48,54,44,56,57,43,50,46,48,45,48,54,45,0,0,0,0,0,1,0,0,0,0,0,LB 
6307,20,60,70,4000,1415,82,27,79,72,60,45,32,43,58,61,31,11,9,9,14,5,56,13,59,30,57,11,61,57,59,49,59,12,72,61,14,57,49,46,57,31,34,59,48,57,37,31,48,34,59,55,59,58,39,57,37,31,48,34,59,55,59,58,39,59,0,0,1,0,0,0,0,0,0,0,0,ST 
6308,33,60,60,1000,1259,39,32,52,54,39,41,22,23,33,11,14,58,62,61,55,59,21,20,59,42,34,16,18,24,59,44,42,31,38,44,32,61,39,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6309,22,60,72,1000,1047,48,19,30,54,27,31,19,19,21,15,20,64,53,52,59,65,12,14,51,18,18,17,27,6,54,32,21,16,43,38,20,58,18,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6310,21,60,70,1000,1639,72,63,69,80,66,53,65,51,67,51,53,11,12,8,11,13,36,40,57,61,49,42,48,42,51,62,52,50,71,62,57,54,62,51,60,51,55,58,59,60,55,51,59,55,58,62,54,61,57,60,55,51,59,55,58,62,54,61,57,54,0,0,0,0,0,0,1,0,0,0,0,CM 
6311,19,60,79,2000,1347,67,42,60,62,64,51,29,25,25,18,27,6,8,5,7,6,52,54,71,43,20,64,35,27,50,53,41,64,69,67,65,63,32,26,42,59,56,41,46,42,58,59,46,56,41,44,41,41,56,42,58,59,46,56,41,44,41,41,56,41,0,0,0,0,1,0,0,0,0,0,0,CB 
6312,23,60,66,1000,1515,67,35,71,71,64,55,57,58,64,53,55,13,14,6,5,13,39,39,48,44,55,29,57,54,55,52,52,33,80,53,19,44,56,60,58,37,43,58,52,58,46,37,52,43,58,59,55,60,49,58,46,37,52,43,58,59,55,60,49,55,0,1,0,0,0,0,0,0,0,0,0,LW 
6313,24,60,65,1000,1385,73,51,61,57,50,42,28,28,55,63,24,7,7,8,7,9,65,20,63,28,55,24,56,53,51,43,60,23,70,57,18,76,49,46,52,39,37,55,44,52,38,39,44,37,55,51,59,53,39,52,38,39,44,37,55,51,59,53,39,59,0,0,1,0,0,0,0,0,0,0,0,ST 
6314,20,60,71,1000,1573,57,58,65,60,64,57,43,44,61,50,39,12,12,13,7,11,41,47,57,64,61,43,41,51,59,61,74,44,62,52,46,68,63,43,60,51,55,59,59,60,51,51,59,55,59,58,57,58,52,60,51,51,59,55,59,58,57,58,52,57,0,0,0,0,0,0,1,0,0,0,0,CM 
6315,21,59,71,2000,1272,61,67,50,57,30,57,28,29,22,24,24,8,10,7,6,15,59,58,68,24,19,59,32,22,49,30,31,60,63,75,63,68,26,28,31,58,49,32,34,31,53,58,34,49,32,35,36,33,50,31,53,58,34,49,32,35,36,33,50,36,0,0,0,0,1,0,0,0,0,0,0,CB 
6316,21,61,70,1000,1439,86,60,85,60,54,50,47,28,55,20,25,6,7,12,6,8,50,55,63,55,22,54,30,37,56,52,21,56,86,82,57,54,30,20,48,56,56,46,50,48,60,56,50,56,46,54,43,51,60,48,60,56,50,56,46,54,43,51,60,43,0,0,0,0,0,1,0,0,0,0,0,LB 
6317,23,61,68,1000,1571,76,59,56,64,56,51,59,46,50,35,34,14,13,11,11,11,52,55,73,51,47,58,43,48,52,56,49,54,79,70,59,52,45,33,52,57,56,52,53,52,60,57,53,56,52,56,50,54,59,52,60,57,53,56,52,56,50,54,59,50,0,0,0,0,0,1,0,0,0,0,0,LB 
6318,21,60,73,1000,1064,45,28,37,57,22,31,16,18,19,15,18,59,57,55,57,66,20,28,58,22,12,12,21,14,55,27,22,13,48,38,12,58,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6319,21,60,69,1000,883,24,20,30,28,25,21,10,10,11,19,14,60,58,57,58,62,12,10,40,21,20,6,11,5,56,22,22,10,25,21,12,59,40,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6320,21,59,71,6000,1605,65,64,70,75,59,49,43,42,58,54,41,7,7,12,13,16,48,40,67,61,47,39,47,56,57,66,66,49,67,65,50,63,54,37,59,52,55,58,58,59,53,52,58,55,58,58,57,58,53,59,53,52,58,55,58,58,57,58,53,57,0,0,0,0,0,0,1,0,0,0,0,CM 
6321,21,54,67,1000,1321,88,42,53,73,58,52,38,34,63,47,33,10,13,16,8,13,26,21,57,33,39,17,39,55,35,35,37,32,83,60,22,64,47,30,51,33,35,52,43,51,40,33,43,35,52,53,49,54,42,51,40,33,43,35,52,53,49,54,42,49,0,1,0,0,0,0,0,0,0,0,0,LW 
6322,22,60,67,1000,1592,82,53,78,71,58,44,56,47,60,39,48,8,6,6,8,10,42,57,84,53,35,59,49,47,49,58,52,56,80,55,63,52,35,36,53,57,56,53,52,53,59,57,52,56,53,56,51,56,59,53,59,57,52,56,53,56,51,56,59,51,0,0,0,0,0,0,0,0,1,0,0,RB 
6323,23,60,68,2000,1269,67,55,58,70,47,50,15,16,49,15,12,13,10,12,9,8,61,54,80,31,19,60,28,12,54,32,20,61,65,66,62,73,17,18,35,59,50,36,38,35,53,59,38,50,36,39,37,37,51,35,53,59,38,50,36,39,37,37,51,37,0,0,0,0,1,0,0,0,0,0,0,CB 
6324,24,59,63,2000,1031,42,25,47,68,32,35,12,19,18,14,14,65,56,41,54,63,19,11,56,21,14,11,31,5,51,33,13,19,41,28,16,53,28,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6325,32,60,60,1000,1506,46,62,56,60,58,61,43,57,55,61,58,8,6,11,15,10,62,26,36,48,60,22,65,61,52,44,67,20,51,67,22,83,57,57,54,40,42,56,51,54,39,40,51,42,56,53,59,54,41,54,39,40,51,42,56,53,59,54,41,59,0,0,1,0,0,0,0,0,0,0,0,ST 
6326,19,60,74,1000,1498,75,30,84,78,61,54,53,44,62,52,28,11,14,8,6,6,43,10,55,46,45,37,58,51,51,58,52,37,75,69,41,53,58,47,58,40,44,57,53,58,47,40,53,44,57,59,55,59,49,58,47,40,53,44,57,59,55,59,49,55,0,0,0,0,0,0,0,0,0,1,0,LM 
6327,19,59,72,1000,1000,37,34,42,44,17,36,17,16,12,8,10,60,57,54,55,62,17,9,58,25,11,12,31,11,53,29,19,13,42,25,17,57,33,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6328,18,57,73,1000,1385,61,32,56,69,53,54,32,42,57,57,41,9,10,11,13,12,67,16,71,37,48,20,66,53,55,54,46,14,61,52,17,57,49,47,53,35,36,54,47,53,36,35,47,36,54,52,56,53,38,53,36,35,47,36,54,52,56,53,38,56,0,0,1,0,0,0,0,0,0,0,0,ST 
6329,20,60,72,1000,1022,44,22,31,41,23,24,16,20,14,16,19,63,57,58,57,62,18,18,51,18,12,18,20,16,56,31,18,20,49,31,15,59,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6330,23,60,68,1000,1591,64,54,60,70,59,42,42,40,56,52,40,15,14,13,7,14,44,47,64,59,59,52,40,57,59,64,58,48,66,72,47,59,60,36,59,52,56,58,59,59,54,52,59,56,58,58,56,57,55,59,54,52,59,56,58,58,56,57,55,56,0,0,0,0,0,0,1,0,0,0,0,CM 
6331,20,60,72,1000,1572,66,46,70,65,64,57,39,50,63,43,48,10,8,12,13,7,39,55,56,59,45,37,51,58,56,63,54,35,68,65,45,79,57,46,59,50,55,58,59,59,51,50,59,55,58,59,55,58,53,59,51,50,59,55,58,59,55,58,53,55,0,0,0,0,0,0,1,0,0,0,0,CM 
6332,25,60,63,1000,1507,73,59,63,78,41,51,57,39,55,21,34,15,13,10,8,14,50,56,74,41,34,54,31,45,48,56,56,60,74,73,63,54,38,20,47,57,54,47,48,47,59,57,48,54,47,52,46,49,59,47,59,57,48,54,47,52,46,49,59,46,0,0,0,0,0,1,0,0,0,0,0,LB 
6333,22,58,69,1000,1630,63,77,61,67,63,53,45,34,48,37,45,13,8,15,12,11,51,62,68,57,38,63,49,42,56,63,57,64,65,73,65,77,49,32,53,64,63,52,57,53,62,64,57,63,52,55,52,52,61,53,62,64,57,63,52,55,52,52,61,52,0,0,0,0,0,0,1,0,0,0,0,CM 
6334,19,53,66,1000,1480,69,38,78,80,55,50,49,48,56,45,48,11,10,6,11,12,44,31,52,55,37,40,47,42,55,58,50,42,69,66,38,44,49,45,54,43,47,52,52,54,49,43,52,47,52,55,50,54,50,54,49,43,52,47,52,55,50,54,50,50,0,0,0,0,0,0,1,0,0,0,0,CM 
6335,20,60,71,4000,1497,75,25,68,69,59,60,54,54,57,64,60,9,6,7,7,13,37,21,46,49,58,20,53,64,59,58,62,27,78,46,21,68,47,56,59,35,40,60,52,59,42,35,52,40,60,59,60,61,45,59,42,35,52,40,60,59,60,61,45,60,0,0,0,0,0,0,0,0,0,1,0,LM 
6336,19,60,72,1000,1496,80,24,85,90,61,52,54,51,64,56,32,13,8,7,12,12,41,22,78,41,52,22,46,55,56,45,54,23,78,62,25,43,56,48,58,34,39,58,50,58,43,34,50,39,58,59,56,60,46,58,43,34,50,39,58,59,56,60,46,56,1,0,0,0,0,0,0,0,0,0,0,RW 
6337,25,60,64,1000,1457,65,63,54,47,59,59,52,33,59,28,31,13,13,6,9,12,55,59,60,49,28,60,39,49,50,53,39,64,63,57,65,57,40,26,50,60,57,50,51,50,59,60,51,57,50,53,47,51,58,50,59,60,51,57,50,53,47,51,58,47,0,0,0,0,0,1,0,0,0,0,0,LB 
6338,21,59,69,1000,1376,68,54,56,58,48,36,51,29,48,22,27,13,12,6,9,8,58,62,55,27,25,57,35,44,63,46,22,55,63,69,58,64,39,25,45,58,53,45,46,45,58,58,46,53,45,49,44,47,57,45,58,58,46,53,45,49,44,47,57,44,0,0,0,0,0,0,0,0,1,0,0,RB 
6339,19,60,69,1000,1427,58,52,67,70,49,57,31,34,48,46,27,15,6,14,15,15,58,59,74,30,26,60,39,27,58,38,40,61,56,59,62,68,32,33,42,59,52,44,43,42,55,59,43,52,44,44,46,44,53,42,55,59,43,52,44,44,46,44,53,46,0,0,0,0,1,0,0,0,0,0,0,CB 
6340,25,60,65,0,1037,42,23,38,37,23,31,20,14,13,13,20,63,59,59,58,60,18,23,51,27,13,11,15,16,55,24,14,11,40,36,15,70,40,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6341,20,60,72,5000,1462,89,58,70,69,55,49,29,40,54,58,30,14,7,10,11,9,58,14,81,29,52,13,59,56,55,45,60,14,87,65,14,73,40,44,53,36,35,57,44,53,38,36,44,35,57,54,59,56,39,53,38,36,44,35,57,54,59,56,39,59,0,0,1,0,0,0,0,0,0,0,0,ST 
6342,19,60,74,1000,1503,77,33,79,73,63,52,57,46,61,52,58,7,14,12,14,6,49,22,58,43,43,21,50,54,48,55,60,28,74,58,32,52,56,48,57,37,41,58,51,57,45,37,51,41,58,59,56,59,47,57,45,37,51,41,58,59,56,59,47,56,0,0,0,0,0,0,0,0,0,1,0,LM 
6343,19,58,76,1000,1546,56,60,60,56,60,54,38,34,54,44,33,10,11,9,14,12,60,60,58,58,45,58,44,50,55,65,48,56,55,65,62,75,45,36,54,61,60,53,57,54,57,61,57,60,53,54,53,53,57,54,57,61,57,60,53,54,53,53,57,53,0,0,0,0,0,0,1,0,0,0,0,CM 
6344,22,61,69,2000,1464,54,33,61,69,59,55,41,42,53,61,36,16,15,13,13,12,60,20,63,45,54,23,63,62,61,54,64,17,64,52,16,59,55,54,57,36,39,58,51,57,39,36,51,39,58,55,60,56,40,57,39,36,51,39,58,55,60,56,40,60,0,0,1,0,0,0,0,0,0,0,0,ST 
6345,21,59,68,7000,1531,64,43,61,63,55,46,56,37,55,32,58,10,11,14,15,13,54,61,74,43,37,61,42,50,49,50,40,57,62,66,60,66,42,30,49,58,55,49,50,49,58,58,50,55,49,52,48,51,58,49,58,58,50,55,49,52,48,51,58,48,0,0,0,0,0,1,0,0,0,0,0,LB 
6346,23,60,68,3000,1360,53,55,55,60,36,47,33,31,30,27,38,8,9,10,8,9,56,57,67,30,30,59,48,29,57,40,46,65,54,55,70,65,32,38,37,59,51,38,40,37,54,59,40,51,38,38,41,37,51,37,54,59,40,51,38,38,41,37,51,41,0,0,0,0,1,0,0,0,0,0,0,CB 
6347,18,56,75,2000,1388,74,42,68,64,58,51,55,42,57,54,35,11,13,8,11,11,34,21,56,37,37,31,47,52,53,45,52,34,69,52,35,34,49,47,53,36,40,54,47,53,44,36,47,40,54,55,52,56,46,53,44,36,47,40,54,55,52,56,46,52,0,0,0,0,0,0,0,0,0,1,0,LM 
6348,22,59,71,1000,1278,58,44,39,58,34,62,24,23,27,20,24,10,8,14,11,12,63,57,71,38,18,58,35,23,56,39,37,62,56,64,62,71,35,27,35,58,51,35,40,35,53,58,40,51,35,37,38,34,50,35,53,58,40,51,35,37,38,34,50,38,0,0,0,0,1,0,0,0,0,0,0,CB 
6349,20,60,68,1000,1361,54,52,42,52,48,51,34,34,36,23,31,12,12,11,14,6,64,56,70,55,29,58,35,29,50,50,40,60,68,45,57,74,28,32,41,59,53,40,44,41,54,59,44,53,40,43,43,40,51,41,54,59,44,53,40,43,43,40,51,43,0,0,0,0,1,0,0,0,0,0,0,CB 
6350,22,60,66,1000,927,55,21,21,32,13,27,11,12,7,9,14,61,59,56,58,60,10,12,60,21,6,7,12,6,57,22,21,13,52,28,13,68,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6351,25,60,63,1000,1624,71,63,61,62,53,50,61,49,53,26,39,16,16,6,14,11,60,57,72,55,33,54,57,60,55,57,47,58,69,62,60,71,50,46,53,60,57,52,54,53,59,60,54,57,52,56,51,54,59,53,59,60,54,57,52,56,51,54,59,51,0,0,0,0,0,0,0,0,1,0,0,RB 
6352,29,63,64,1000,1432,53,69,43,50,43,54,30,53,41,23,63,12,8,6,7,10,63,62,76,38,24,63,41,30,58,40,56,63,46,63,61,78,31,28,38,62,54,40,42,38,55,62,42,54,40,41,43,39,52,38,55,62,42,54,40,41,43,39,52,43,0,0,0,0,1,0,0,0,0,0,0,CB 
6353,20,59,73,1000,1002,47,25,39,55,10,37,13,13,11,12,13,58,59,57,59,61,13,25,68,21,14,10,14,14,45,17,21,11,44,34,14,53,41,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6354,20,58,69,2000,1569,69,65,78,75,47,39,40,42,62,44,38,14,12,8,11,13,50,63,66,49,39,60,44,48,49,53,51,62,65,61,60,51,42,38,51,58,56,51,51,51,57,58,51,56,51,52,50,52,56,51,57,58,51,56,51,52,50,52,56,50,0,0,0,0,0,1,0,0,0,0,0,LB 
6355,36,62,62,1000,1445,39,65,67,54,44,58,41,41,48,24,36,10,11,7,11,13,64,55,80,38,38,57,35,27,55,66,44,57,54,41,58,80,51,34,47,61,55,44,48,47,53,61,48,55,44,45,44,45,52,47,53,61,48,55,44,45,44,45,52,44,0,0,0,0,1,0,0,0,0,0,0,CB 
6356,22,60,69,2000,975,24,19,40,56,25,24,14,15,14,9,13,62,56,61,58,62,16,12,60,21,11,17,23,7,56,22,20,15,31,27,19,54,20,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6357,27,60,63,2000,1055,43,22,30,60,18,25,13,18,16,19,15,61,57,63,54,63,16,17,57,21,16,19,26,15,62,30,22,13,42,37,18,58,18,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6358,19,60,69,3000,1627,55,47,62,63,63,59,56,58,61,55,53,15,12,9,9,6,52,31,59,60,53,49,56,45,59,66,57,56,63,61,54,63,65,54,60,52,55,58,59,60,54,52,59,55,58,59,56,59,55,60,54,52,59,55,58,59,56,59,55,56,0,0,0,0,0,0,1,0,0,0,0,CM 
6359,23,56,60,2000,1483,69,51,58,60,59,50,32,36,60,40,33,12,9,10,15,9,54,48,58,58,32,53,37,54,54,60,50,57,61,61,56,58,45,34,54,55,55,54,55,54,54,55,55,55,54,55,52,53,54,54,54,55,55,55,54,55,52,53,54,52,0,0,0,0,0,0,1,0,0,0,0,CM 
6360,31,55,55,1000,887,26,19,29,49,18,25,14,23,11,8,15,57,66,55,44,53,12,12,65,16,6,8,15,9,44,23,23,13,23,22,11,45,45,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6361,23,57,63,1000,1234,58,46,41,47,34,51,29,21,23,31,32,8,11,9,13,7,60,50,66,33,23,56,32,34,42,25,35,66,55,55,64,70,35,23,33,56,46,35,35,33,50,56,35,46,35,35,39,34,46,33,50,56,35,46,35,35,39,34,46,39,0,0,0,0,1,0,0,0,0,0,0,CB 
6362,19,59,72,1000,855,25,15,22,26,11,23,15,15,9,7,11,63,59,57,54,62,15,15,61,28,11,10,10,6,50,20,25,14,17,20,12,55,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6363,21,60,68,2000,1355,61,58,47,59,40,41,30,33,28,26,32,15,9,6,13,13,56,59,69,33,24,62,40,32,58,34,46,60,64,62,64,64,31,27,36,59,51,38,40,36,55,59,40,51,38,39,41,38,52,36,55,59,40,51,38,39,41,38,52,41,0,0,0,0,1,0,0,0,0,0,0,CB 
6364,21,54,64,1000,848,21,19,24,47,14,31,10,12,11,8,10,58,55,53,49,55,11,8,63,27,7,9,10,6,41,19,24,13,15,28,10,53,53,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6365,35,60,60,1000,1076,33,32,57,52,19,39,17,12,15,11,11,63,57,65,57,63,12,22,44,45,13,14,11,12,50,40,18,9,34,35,19,69,54,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,GK 
6366,19,59,72,4000,1403,77,25,61,63,61,50,30,50,58,60,29,10,8,13,7,15,57,24,77,35,54,14,70,60,42,40,50,13,81,55,19,69,42,34,53,34,35,56,45,53,37,34,45,35,56,53,58,55,38,53,37,34,45,35,56,53,58,55,38,58,0,0,1,0,0,0,0,0,0,0,0,ST 
6367,18,61,80,6000,1613,66,62,55,78,59,48,42,42,61,41,47,12,13,13,8,13,56,48,60,64,49,48,53,58,61,75,62,60,62,64,50,37,48,46,59,53,57,58,60,59,57,53,60,57,58,59,56,57,57,59,57,53,60,57,58,59,56,57,57,56,0,0,0,0,0,0,1,0,0,0,0,CM 
6368,25,60,65,2000,1702,72,59,75,69,54,53,63,49,56,53,55,9,10,14,14,6,50,53,59,57,46,52,54,60,62,63,68,51,71,68,60,69,52,49,58,57,58,58,58,58,59,57,58,58,58,60,59,59,60,58,59,57,58,58,58,60,59,59,60,59,0,0,0,0,0,1,0,0,0,0,0,LB 
6369,19,60,71,1000,1397,62,53,43,65,51,51,36,36,38,30,37,7,6,6,11,12,55,58,73,42,28,52,47,25,54,44,50,67,60,57,71,59,34,28,41,59,54,42,45,41,57,59,45,54,42,44,43,42,54,41,57,59,45,54,42,44,43,42,54,43,0,0,0,0,1,0,0,0,0,0,0,CB 
6370,19,60,75,3000,1528,73,32,77,83,61,58,60,52,68,61,41,14,13,11,7,14,46,27,64,44,43,23,64,54,42,54,66,29,71,61,31,38,54,50,58,36,41,59,51,58,45,36,51,41,59,59,57,60,47,58,45,36,51,41,59,59,57,60,47,57,0,0,0,0,0,0,0,0,0,1,0,LM 
6371,18,60,72,1000,1618,60,50,58,75,60,68,54,57,68,49,51,12,13,14,9,14,53,30,52,66,41,41,62,56,61,70,61,61,64,42,54,47,56,57,60,50,53,59,59,60,53,50,59,53,59,60,57,59,54,60,53,50,59,53,59,60,57,59,54,57,0,0,0,0,0,0,1,0,0,0,0,CM 
